Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR31835403,2024-12-26 16:12:02,2024-12-26 16:08:37,11854421,2394593042,11854421,202,1432,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835403/SRR31835403.lite.1,SRX27195942,SD79N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533106,SAMN05330626,simple,7227,Drosophila melanogaster,SD79N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,E18F180473D290A1C3CC926F28E6F27A,832E4E1DDF6033B52710AF8AC7E6EAA7
SRR31835402,2024-12-26 16:12:02,2024-12-26 16:07:23,9669430,1953224860,9669430,202,1166,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835402/SRR31835402.lite.1,SRX27195943,SD88N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533107,SAMN05330627,simple,7227,Drosophila melanogaster,SD88N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,06657D55D9A6A10495F213EA4B41132F,606248D68245AE1E75FD10D5464573D9
SRR31835401,2024-12-26 16:12:02,2024-12-26 16:08:43,16919283,3417695166,16919283,202,2185,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835401/SRR31835401.lite.1,SRX27195944,SD8N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533108,SAMN05330628,simple,7227,Drosophila melanogaster,SD8N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,DE8D12C1BC3F9971DF44EDF15EAEB6B3,F33C397D6700B0512AAE8D17E779E7D2
SRR31835400,2024-12-26 16:17:40,2024-12-26 16:10:00,11785973,2380766546,11785973,202,1447,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835400/SRR31835400.lite.1,SRX27195945,SD90N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533109,SAMN05330629,simple,7227,Drosophila melanogaster,SD90N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,968B846F79F867CAFBE59015EEB7BFC7,00944D1F88F6B23103D42638B7141C05
SRR31835398,2024-12-26 16:12:02,2024-12-26 16:07:24,11668612,2357059624,11668612,202,1562,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835398/SRR31835398.lite.1,SRX27195947,SD92N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533111,SAMN05330630,simple,7227,Drosophila melanogaster,SD92N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,1ADA1D78267D6E85684CB2E3C1FECF97,D7281F3E40533BE33A4CCA4D05EAF99A
SRR31835397,2024-12-26 16:12:01,2024-12-26 16:08:57,13463469,2719620738,13463469,202,1773,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835397/SRR31835397.lite.1,SRX27195948,SD94N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533112,SAMN05330631,simple,7227,Drosophila melanogaster,SD94N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,90E3839BAFB201A5AA15E98835746694,2C3E8CCA25EC037507A995D5A37D3E48
SRR31835396,2024-12-26 16:12:02,2024-12-26 16:07:26,11921067,2408055534,11921067,202,1577,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835396/SRR31835396.lite.1,SRX27195949,SP103N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533113,SAMN05330632,simple,7227,Drosophila melanogaster,SP103N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,4A4922991BF37E0072F2535D6FE37579,0808706EE16EC03FCD1F413A30FA05F4
SRR31835395,2024-12-26 16:12:02,2024-12-26 16:07:44,12854029,2596513858,12854029,202,1650,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835395/SRR31835395.lite.1,SRX27195950,SP107N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533114,SAMN05330633,simple,7227,Drosophila melanogaster,SP107N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,BC4863C3727A1383A450E8FA8F080037,F2A89B9DD9A30418132CA83C71B5722C
SRR31835394,2024-12-26 16:12:02,2024-12-26 16:07:27,11802695,2384144390,11802695,202,1493,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835394/SRR31835394.lite.1,SRX27195951,SP115N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533116,SAMN05330634,simple,7227,Drosophila melanogaster,SP115N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,26DDB8DE0271866BF2E330B1EDF46A29,0E28A66792316C3E5709887202A132B6
SRR31835393,2024-12-26 16:17:42,2024-12-26 16:09:30,15834038,3198475676,15834038,202,2119,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835393/SRR31835393.lite.1,SRX27195952,SP127N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533115,SAMN05330635,simple,7227,Drosophila melanogaster,SP127N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,F6029EB56748A35446A0DB35E9C78C60,4DE4F3FFBB75AF44D94846365550C3C3
SRR31835392,2024-12-26 16:12:02,2024-12-26 16:08:57,14458970,2920711940,14458970,202,1844,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835392/SRR31835392.lite.1,SRX27195953,SP133N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533117,SAMN05330636,simple,7227,Drosophila melanogaster,SP133N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,03B070E895716577A43350A0895CF201,B1A6BB828C2659F8954203A1E97A1F72
SRR31835391,2024-12-26 16:12:02,2024-12-26 16:07:09,7088631,1431903462,7088631,202,912,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835391/SRR31835391.lite.1,SRX27195954,SP141N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533118,SAMN05330637,simple,7227,Drosophila melanogaster,SP141N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,033E332EF5F9E3DA59D76E59DECA8E23,100386F6F5B5898C3777BCF556A0098F
SRR31887768,2025-01-05 06:12:15,2025-01-05 06:08:26,15263222,3083170844,15263222,202,2046,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31887/SRR31887768/SRR31887768.lite.1,SRX27246164,SP159N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533119,SAMN05330638,simple,7227,Drosophila melanogaster,SP159N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2044730,,public,9E786F5CF88F7219AF777D6CCD145C65,73D569A36A12061217923F7030B69024
SRR31835389,2024-12-26 16:12:02,2024-12-26 16:07:53,15190530,3068487060,15190530,202,1895,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835389/SRR31835389.lite.1,SRX27195956,SP15N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533120,SAMN05330639,simple,7227,Drosophila melanogaster,SP15N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,97C34D2BB775B24F6EDBBB77B0C17B80,61ADCCD9D50FEEC0169FDB53DE8E1A7F
SRR31835387,2024-12-26 16:17:42,2024-12-26 16:10:37,15978627,3227682654,15978627,202,1924,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835387/SRR31835387.lite.1,SRX27195958,SP175N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533121,SAMN05330640,simple,7227,Drosophila melanogaster,SP175N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,BB1CF238CBF7E08697107D6272DC9AF3,BFD75201F98E754D82F9802DE17D6E4E
SRR31835386,2024-12-26 16:12:02,2024-12-26 16:07:19,12968225,2619581450,12968225,202,1674,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835386/SRR31835386.lite.1,SRX27195959,SP17N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533123,SAMN05330641,simple,7227,Drosophila melanogaster,SP17N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,30BEC7060317FC4B78BB12A24A93A5F2,F9EBAF046373A0AB8C55F03F8DACF8DC
SRR31835385,2024-12-26 16:12:11,2024-12-26 16:09:32,22531817,4551427034,22531817,202,2848,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835385/SRR31835385.lite.1,SRX27195960,SP191N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533124,SAMN05330642,simple,7227,Drosophila melanogaster,SP191N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,5E5A38E2920813A60F5ECC5FBE45894D,49F4FCBFC5174F376B228FD2ECB3E9AB
SRR31835384,2024-12-26 16:12:01,2024-12-26 16:07:33,11979995,2419958990,11979995,202,1435,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835384/SRR31835384.lite.1,SRX27195961,SP19N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533125,SAMN05330643,simple,7227,Drosophila melanogaster,SP19N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,A91EF55C37222AE280C184E5CF1271B8,0875765B677908B5367C0AABD88CD48E
SRR31835383,2024-12-26 16:12:03,2024-12-26 16:08:18,15280213,3086603026,15280213,202,2061,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835383/SRR31835383.lite.1,SRX27195962,SP1N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533126,SAMN05330644,simple,7227,Drosophila melanogaster,SP1N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,9DD9D82CC7DF1D4C1E501790C9BB7638,0C2419B37D53F125B29F2F902EAF0CDA
SRR31835382,2024-12-26 16:12:03,2024-12-26 16:07:41,13613602,2749947604,13613602,202,1867,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835382/SRR31835382.lite.1,SRX27195963,SP201N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533127,SAMN05330645,simple,7227,Drosophila melanogaster,SP201N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,F51FBE5E5D0D2F99CCDB3F0A4ABDD329,2CEE43018995C5118AB226D8571138BC
SRR31835381,2024-12-26 16:12:03,2024-12-26 16:08:04,16272387,3287022174,16272387,202,1982,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835381/SRR31835381.lite.1,SRX27195964,SP213N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533128,SAMN05330646,simple,7227,Drosophila melanogaster,SP213N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,2238D11202153660C0CA0F0A7FC7E2D9,C9ED93BF36C5ABE4E816BE2DD6B109B5
SRR31835380,2024-12-26 16:12:03,2024-12-26 16:07:42,13893531,2806493262,13893531,202,1866,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835380/SRR31835380.lite.1,SRX27195965,SP249N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533129,SAMN05330647,simple,7227,Drosophila melanogaster,SP249N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,44EF39D9F1F152D98449541009A4D81B,9FAB53F180B3A49EB3DC178E8D4ED042
SRR31835379,2024-12-26 16:12:03,2024-12-26 16:08:10,16361730,3305069460,16361730,202,2215,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835379/SRR31835379.lite.1,SRX27195966,SP267N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533130,SAMN05330648,simple,7227,Drosophila melanogaster,SP267N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,13A9CA57FAD5C5D8CBF41CA6B3DE82B6,1947EDC5DADA8A061C7AFCAB4600AF00
SRR31835378,2024-12-26 16:12:03,2024-12-26 16:07:26,10734405,2168349810,10734405,202,1377,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835378/SRR31835378.lite.1,SRX27195967,SP279N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533131,SAMN05330649,simple,7227,Drosophila melanogaster,SP279N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,71EA4518E7D2A856F36F406407423725,95973AAF462CCC3393FC8AC9D1C0D719
SRR31835599,2024-12-26 16:12:07,2024-12-26 16:07:58,9208493,1860115586,9208493,202,1234,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835599/SRR31835599.lite.1,SRX27195746,SP287N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533133,SAMN05330650,simple,7227,Drosophila melanogaster,SP287N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,BE7A1BCE70DFF6371D71D7C9B0512C60,79CA20B5AC9E21FA4E858390D46D0986
SRR31835598,2024-12-26 16:12:09,2024-12-26 16:08:44,16667472,3366829344,16667472,202,2270,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835598/SRR31835598.lite.1,SRX27195747,SP291N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533135,SAMN05330651,simple,7227,Drosophila melanogaster,SP291N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,9FEB7A81D8EAD39E06138E0ABD4FB674,B2F55132B8B721BF23237D53B1FE34D3
SRR31835597,2024-12-26 16:12:07,2024-12-26 16:08:14,16924198,3418687996,16924198,202,2273,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835597/SRR31835597.lite.1,SRX27195748,SP315N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533136,SAMN05330652,simple,7227,Drosophila melanogaster,SP315N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,83CEA3B3D25F1497383F8CC2D21826E1,CC3AC875BB64E5FFC0AA9EF069451A10
SRR31835596,2024-12-26 16:12:09,2024-12-26 16:08:13,14336958,2896065516,14336958,202,1955,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835596/SRR31835596.lite.1,SRX27195749,SP323N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533138,SAMN05330653,simple,7227,Drosophila melanogaster,SP323N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,A3146569D29E7336BF7213A83A9B4DDA,DF8D11D835A88CDA673302BBA5BE533A
SRR31835595,2024-12-26 16:12:07,2024-12-26 16:08:13,17403215,3515449430,17403215,202,2274,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835595/SRR31835595.lite.1,SRX27195750,SP335N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533139,SAMN05330654,simple,7227,Drosophila melanogaster,SP335N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,5D527679587E599E58A841B9F49B8D8D,71CA625248A26C1116A1D7FC1A05FC6A
SRR31835594,2024-12-26 16:12:07,2024-12-26 16:08:53,22630744,4571410288,22630744,202,2720,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835594/SRR31835594.lite.1,SRX27195751,SP347N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533140,SAMN05330655,simple,7227,Drosophila melanogaster,SP347N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,7B5EFD6323E53C381BE4918BCA6FA16F,247F8833CF51C3FEB5F5A81512297578
SRR31835593,2024-12-26 16:12:07,2024-12-26 16:08:28,11378865,2298530730,11378865,202,1465,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835593/SRR31835593.lite.1,SRX27195752,SP39N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533141,SAMN05330656,simple,7227,Drosophila melanogaster,SP39N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,5D14119AAC31AFEB9AFF940AD0F59A9D,70CDAB289E4E2065072BEB5173C345D6
SRR31835592,2024-12-26 16:12:12,2024-12-26 16:07:45,13346737,2696040874,13346737,202,1608,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835592/SRR31835592.lite.1,SRX27195753,SP61N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533142,SAMN05330657,simple,7227,Drosophila melanogaster,SP61N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,CD22538116E01733F248DD9FE8AF5267,F77E9F8B8E14AB5936FD19004E31DA72
SRR31835591,2024-12-26 16:12:10,2024-12-26 16:09:02,19431205,3925103410,19431205,202,2628,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835591/SRR31835591.lite.1,SRX27195754,SP69N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533143,SAMN05330658,simple,7227,Drosophila melanogaster,SP69N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,0C6CB95802157BC4DBA6D94C5771056F,FBD0FB734E77A36B16D9FB50362B83D6
SRR31835590,2024-12-26 16:17:42,2024-12-26 16:11:45,19934793,4026828186,19934793,202,2609,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835590/SRR31835590.lite.1,SRX27195755,SP75N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533144,SAMN05330659,simple,7227,Drosophila melanogaster,SP75N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,AF89B652587BCB3694AD84B9834CCC63,061307661F981EC4A82CE89F310A48E8
SRR31835588,2024-12-26 16:17:40,2024-12-26 16:11:00,17774049,3590357898,17774049,202,2390,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835588/SRR31835588.lite.1,SRX27195757,SP83N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533146,SAMN05330660,simple,7227,Drosophila melanogaster,SP83N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,BC0A9404743A04854A6D39CCB9B0AB18,E8C1554016A08A0059F95C813D6AC929
SRR31835587,2024-12-26 16:12:10,2024-12-26 16:07:09,7459068,1506731736,7459068,202,1018,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31835/SRR31835587/SRR31835587.lite.1,SRX27195758,SP87N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533147,SAMN05330661,simple,7227,Drosophila melanogaster,SP87N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2041637,,public,0E40DEC146D4A4877148620CE3AE2E12,CD1079340701A6BD19DFB42510909EF6
SRR31887767,2025-01-05 06:13:59,2025-01-05 06:11:53,25639659,5179211118,25639659,202,3284,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos7/sra-pub-zq-41/SRR031/31887/SRR31887767/SRR31887767.lite.1,SRX27246165,SP95N,WGS,RANDOM,GENOMIC,PAIRED,0,0,ILLUMINA,Illumina HiSeq 2000,SRP077652,PRJNA327349,,327349,SRS1533148,SAMN05330662,simple,7227,Drosophila melanogaster,SP95N,,,,,female,,no,,,,,UNIVERSITY OF WISCONSIN AT MADISON,SRA2044730,,public,E788B5BA47BD4C74E0C4CBACEA301049,EF69A57A1ECB4FF407CF3F16FD328F57
